HDR,ROLLING SYSTEM DEMAND,DEMAND
VD,2.0211E+13,30353
VD,2.0211E+13,30317
VD,2.0211E+13,30291
VD,2.0211E+13,30460
VD,2.0211E+13,30552
VD,2.0211E+13,30596
VD,2.0211E+13,30634
VD,2.0211E+13,30688
VD,2.0211E+13,30710
VD,2.0211E+13,30794
VD,2.0211E+13,30733
VD,2.0211E+13,30727
VD,2.0211E+13,30729
VD,2.0211E+13,30880
VD,2.0211E+13,30924
VD,2.0211E+13,30832
VD,2.0211E+13,30763
VD,2.0211E+13,30763
VD,2.0211E+13,30661
VD,2.0211E+13,30646
VD,2.0211E+13,30596
VD,2.0211E+13,30597
VD,2.0211E+13,30741
VD,2.0211E+13,30686
VD,2.0211E+13,30728
VD,2.0211E+13,30820
VD,2.0211E+13,30780
VD,2.0211E+13,30750
VD,2.0211E+13,30771
VD,2.0211E+13,30886
VD,2.0211E+13,30951
VD,2.0211E+13,31136
VD,2.0211E+13,31082
VD,2.0211E+13,31024
VD,2.0211E+13,31099
VD,2.0211E+13,31138
VD,2.0211E+13,31141
VD,2.0211E+13,31323
VD,2.0211E+13,31397
VD,2.0211E+13,31394
VD,2.0211E+13,31470
VD,2.0211E+13,31591
VD,2.0211E+13,31804
VD,2.0211E+13,32046
VD,2.0211E+13,32262
VD,2.0211E+13,32616
VD,2.0211E+13,32853
VD,2.0211E+13,33066
VD,2.0211E+13,33208
VD,2.0211E+13,33322
VD,2.0211E+13,33448
VD,2.0211E+13,33647
VD,2.0211E+13,33806
VD,2.0211E+13,34037
VD,2.0211E+13,34301
VD,2.0211E+13,34611
VD,2.0211E+13,34796
VD,2.0211E+13,35074
VD,2.0211E+13,35316
VD,2.0211E+13,35507
VD,2.0211E+13,35850
VD,2.0211E+13,36021
VD,2.0211E+13,36166
VD,2.0211E+13,36340
VD,2.0211E+13,36503
VD,2.0211E+13,36655
VD,2.0211E+13,36710
VD,2.0211E+13,36814
VD,2.0211E+13,36820
VD,2.0211E+13,36766
VD,2.0211E+13,36838
VD,2.0211E+13,36827
VD,2.0211E+13,36899
VD,2.0211E+13,37008
VD,2.0211E+13,37028
VD,2.0211E+13,37040
VD,2.0211E+13,37242
VD,2.0211E+13,37325
VD,2.0211E+13,37321
VD,2.0211E+13,37316
VD,2.0211E+13,37420
VD,2.0211E+13,37525
VD,2.0211E+13,37637
VD,2.0211E+13,37697
VD,2.0211E+13,37644
VD,2.0211E+13,37590
VD,2.0211E+13,37530
VD,2.0211E+13,37419
VD,2.0211E+13,37257
VD,2.0211E+13,37064
VD,2.0211E+13,36856
VD,2.0211E+13,36888
VD,2.0211E+13,36769
VD,2.0211E+13,36662
VD,2.0211E+13,36429
VD,2.0211E+13,36250
VD,2.0211E+13,36131
VD,2.0211E+13,36238
VD,2.0211E+13,36141
VD,2.0211E+13,35861
VD,2.0211E+13,35624
VD,2.0211E+13,35423
VD,2.0211E+13,35140
VD,2.0211E+13,34883
VD,2.0211E+13,34611
VD,2.0211E+13,34366
VD,2.0211E+13,34234
VD,2.0211E+13,33840
VD,2.0211E+13,33560
VD,2.0211E+13,33556
VD,2.0211E+13,33222
VD,2.0211E+13,32840
VD,2.0211E+13,32616
VD,2.0211E+13,32326
VD,2.0211E+13,31993
VD,2.0211E+13,31687
VD,2.0211E+13,31517
VD,2.0211E+13,31269
VD,2.0211E+13,30862
VD,2.0211E+13,30434
VD,2.0211E+13,30097
VD,2.0211E+13,29869
VD,2.0211E+13,29688
VD,2.0211E+13,29245
VD,2.0211E+13,28941
VD,2.0211E+13,28645
VD,2.0211E+13,28341
VD,2.0211E+13,28184
VD,2.0211E+13,27810
VD,2.0211E+13,27428
VD,2.0211E+13,27229
VD,2.0211E+13,26928
VD,2.0211E+13,26561
VD,2.0211E+13,26001
VD,2.0211E+13,25757
VD,2.0211E+13,25437
VD,2.0211E+13,25221
VD,2.0211E+13,24973
VD,2.0211E+13,24635
VD,2.0211E+13,24429
VD,2.0211E+13,24172
VD,2.0211E+13,23911
VD,2.0211E+13,23738
VD,2.0211E+13,23503
VD,2.0211E+13,23300
VD,2.0211E+13,23131
VD,2.0211E+13,22876
VD,2.0211E+13,22587
VD,2.0211E+13,22430
VD,2.0211E+13,22200
VD,2.0211E+13,22023
VD,2.0211E+13,22032
VD,2.0211E+13,21909
VD,2.0211E+13,21798
VD,2.0211E+13,21691
VD,2.0211E+13,21577
VD,2.0211E+13,21492
VD,2.0211E+13,21616
VD,2.0211E+13,21601
VD,2.0211E+13,21557
VD,2.0211E+13,21448
VD,2.0211E+13,21400
VD,2.0211E+13,21361
VD,2.0211E+13,21574
VD,2.0211E+13,21644
VD,2.0211E+13,21710
VD,2.0211E+13,21875
VD,2.0211E+13,21964
VD,2.0211E+13,22061
VD,2.0211E+13,22188
VD,2.0211E+13,22136
VD,2.0211E+13,22171
VD,2.0211E+13,22050
VD,2.0211E+13,21902
VD,2.0211E+13,21836
VD,2.0211E+13,21827
VD,2.0211E+13,21768
VD,2.0211E+13,21759
VD,2.0211E+13,21734
VD,2.0211E+13,21685
VD,2.0211E+13,21661
VD,2.0211E+13,21818
VD,2.0211E+13,21720
VD,2.0211E+13,21762
VD,2.0211E+13,21897
VD,2.0211E+13,21868
VD,2.0211E+13,21826
VD,2.0211E+13,21891
VD,2.0211E+13,21885
VD,2.0211E+13,21896
VD,2.0211E+13,21871
VD,2.0211E+13,21842
VD,2.0211E+13,21842
VD,2.0211E+13,21929
VD,2.0211E+13,21975
VD,2.0211E+13,21989
VD,2.0211E+13,22022
VD,2.0211E+13,22065
VD,2.0211E+13,22061
VD,2.0211E+13,22099
VD,2.0211E+13,22042
VD,2.0211E+13,21985
VD,2.0211E+13,21796
VD,2.0211E+13,21761
VD,2.0211E+13,21748
VD,2.0211E+13,21829
VD,2.0211E+13,21814
VD,2.0211E+13,21747
VD,2.0211E+13,21795
VD,2.0211E+13,21878
VD,2.0211E+13,21999
VD,2.0211E+13,22236
VD,2.0211E+13,22687
VD,2.0211E+13,22900
VD,2.0211E+13,23115
VD,2.0211E+13,23416
VD,2.0211E+13,23731
VD,2.0211E+13,24379
VD,2.0211E+13,24745
VD,2.0211E+13,24911
VD,2.0211E+13,25132
VD,2.0211E+13,25490
VD,2.0211E+13,25795
VD,2.0211E+13,26169
VD,2.0211E+13,26687
VD,2.0211E+13,27141
VD,2.0211E+13,27613
VD,2.0211E+13,28101
VD,2.0211E+13,28592
VD,2.0211E+13,29288
VD,2.0211E+13,29928
VD,2.0211E+13,30370
VD,2.0211E+13,30818
VD,2.0211E+13,31314
VD,2.0211E+13,31506
VD,2.0211E+13,31674
VD,2.0211E+13,31916
VD,2.0211E+13,32084
VD,2.0211E+13,32252
VD,2.0211E+13,32357
VD,2.0211E+13,32352
VD,2.0211E+13,32323
VD,2.0211E+13,32419
VD,2.0211E+13,32368
VD,2.0211E+13,32360
VD,2.0211E+13,32248
VD,2.0211E+13,32168
VD,2.0211E+13,32067
VD,2.0211E+13,32011
VD,2.0211E+13,31930
VD,2.0211E+13,31840
VD,2.0211E+13,31876
VD,2.0211E+13,31845
VD,2.0211E+13,32018
VD,2.0211E+13,32107
VD,2.0211E+13,32030
VD,2.0211E+13,31930
VD,2.0211E+13,31956
VD,2.0211E+13,31846
VD,2.0211E+13,31800
VD,2.0211E+13,31732
VD,2.0211E+13,31593
VD,2.0211E+13,31509
VD,2.0211E+13,31487
VD,2.0211E+13,31471
VD,2.0211E+13,31528
VD,2.0211E+13,31496
VD,2.0211E+13,31393
VD,2.0211E+13,31454
VD,2.0211E+13,31495
VD,2.0211E+13,31459
VD,2.0211E+13,31385
VD,2.0211E+13,31347
VD,2.0211E+13,31341
VD,2.0211E+13,31356
VD,2.0211E+13,31443
VD,2.0211E+13,31328
VD,2.0211E+13,31370
VD,2.0211E+13,31356
VD,2.0211E+13,31388
VD,2.0211E+13,31316
VD,2.0211E+13,31250
VD,2.0211E+13,31110
VD,2.0211E+13,30786
VD,2.0211E+13,28655
VD,2.0211E+13,25254
VD,2.0211E+13,30963
VD,2.0211E+13,30927
VD,2.0211E+13,30980
VD,2.0211E+13,31103
VD,2.0211E+13,31227
VD,2.0211E+13,31406
VD,2.0211E+13,31455
VD,2.0211E+13,31366
VD,2.0211E+13,31176
VD,2.0211E+13,31147
VD,2.0211E+13,31200
VD,2.0211E+13,30987
VD,2.0211E+13,30876
VD,2.0211E+13,30856
VD,2.0211E+13,30703
VD,2.0211E+13,31006
VD,2.0211E+13,30590
VD,2.0211E+13,30440
VD,2.0211E+13,30324
VD,2.0211E+13,30062
VD,2.0211E+13,29926
VD,2.0211E+13,29887
VD,2.0211E+13,29894
VD,2.0211E+13,29960
VD,2.0211E+13,29929
VD,2.0211E+13,29803
VD,2.0211E+13,29672
VD,2.0211E+13,29522
VD,2.0211E+13,29497
VD,2.0211E+13,29550
VD,2.0211E+13,29658
VD,2.0211E+13,29687
VD,2.0211E+13,29748
VD,2.0211E+13,29651
VD,2.0211E+13,29525
VD,2.0211E+13,29615
VD,2.0211E+13,29542
VD,2.0211E+13,29472
VD,2.0211E+13,29398
VD,2.0211E+13,29478
VD,2.0211E+13,29336
VD,2.0211E+13,29306
VD,2.0211E+13,29399
VD,2.0211E+13,29452
VD,2.0211E+13,29479
VD,2.0211E+13,29638
VD,2.0211E+13,29778
VD,2.0211E+13,30023
VD,2.0211E+13,30185
VD,2.0211E+13,30373
VD,2.0211E+13,30750
VD,2.0211E+13,31003
VD,2.0211E+13,31165
VD,2.0211E+13,31411
VD,2.0211E+13,31569
VD,2.0211E+13,31780
VD,2.0211E+13,31932
VD,2.0211E+13,32087
VD,2.0211E+13,32247
VD,2.0211E+13,32450
VD,2.0211E+13,32734
VD,2.0211E+13,32955
VD,2.0211E+13,33097
VD,2.0211E+13,33463
VD,2.0211E+13,33530
VD,2.0211E+13,33685
VD,2.0211E+13,34046
VD,2.0211E+13,34254
VD,2.0211E+13,34341
VD,2.0211E+13,34543
VD,2.0211E+13,34540
VD,2.0211E+13,34592
VD,2.0211E+13,34686
VD,2.0211E+13,34986
VD,2.0211E+13,35151
VD,2.0211E+13,35068
VD,2.0211E+13,35157
VD,2.0211E+13,35181
VD,2.0211E+13,35284
VD,2.0211E+13,35363
VD,2.0211E+13,35347
VD,2.0211E+13,35314
VD,2.0211E+13,35363
VD,2.0211E+13,35480
VD,2.0211E+13,35594
VD,2.0211E+13,35657
VD,2.0211E+13,35778
VD,2.0211E+13,35866
VD,2.0211E+13,35814
VD,2.0211E+13,35758
VD,2.0211E+13,35735
VD,2.0211E+13,35475
VD,2.0211E+13,35369
VD,2.0211E+13,35312
VD,2.0211E+13,35079
VD,2.0211E+13,34772
VD,2.0211E+13,34626
VD,2.0211E+13,34523
VD,2.0211E+13,34453
VD,2.0211E+13,34409
VD,2.0211E+13,34192
VD,2.0211E+13,33770
VD,2.0211E+13,33485
VD,2.0211E+13,33330
VD,2.0211E+13,33138
VD,2.0211E+13,32841
VD,2.0211E+13,32477
VD,2.0211E+13,32276
VD,2.0211E+13,32109
VD,2.0211E+13,31917
VD,2.0211E+13,31649
VD,2.0211E+13,31337
VD,2.0211E+13,31147
VD,2.0211E+13,30855
VD,2.0211E+13,30368
VD,2.0211E+13,30110
VD,2.0211E+13,29916
VD,2.0211E+13,29872
VD,2.0211E+13,29520
VD,2.0211E+13,29151
VD,2.0211E+13,28854
VD,2.0211E+13,28576
VD,2.0211E+13,28330
VD,2.0211E+13,28187
VD,2.0211E+13,27881
VD,2.0211E+13,27572
VD,2.0211E+13,27300
VD,2.0211E+13,26873
VD,2.0211E+13,26457
VD,2.0211E+13,26246
VD,2.0211E+13,26013
VD,2.0211E+13,25850
VD,2.0211E+13,25649
VD,2.0211E+13,25438
VD,2.0211E+13,25135
VD,2.0211E+13,24985
VD,2.0211E+13,25255
VD,2.0211E+13,25000
VD,2.0211E+13,24670
VD,2.0211E+13,24304
VD,2.0211E+13,23950
VD,2.0211E+13,23726
VD,2.0211E+13,23703
VD,2.0211E+13,23607
VD,2.0211E+13,23543
VD,2.0211E+13,23471
VD,2.0211E+13,23400
VD,2.0211E+13,23527
VD,2.0211E+13,23591
VD,2.0211E+13,23530
VD,2.0211E+13,23542
VD,2.0211E+13,23519
VD,2.0211E+13,23379
VD,2.0211E+13,23228
VD,2.0211E+13,23247
VD,2.0211E+13,23191
VD,2.0211E+13,23139
VD,2.0211E+13,23205
VD,2.0211E+13,23178
VD,2.0211E+13,23177
VD,2.0211E+13,23165
VD,2.0211E+13,23192
VD,2.0211E+13,23185
VD,2.0211E+13,23129
VD,2.0211E+13,23086
VD,2.0211E+13,23128
VD,2.0211E+13,23019
VD,2.0211E+13,23079
VD,2.0211E+13,23218
VD,2.0211E+13,23326
VD,2.0211E+13,23178
VD,2.0211E+13,23198
VD,2.0211E+13,23160
VD,2.0211E+13,23140
VD,2.0211E+13,23076
VD,2.0211E+13,23017
VD,2.0211E+13,22953
VD,2.0211E+13,23094
VD,2.0211E+13,23072
VD,2.0211E+13,22999
VD,2.0211E+13,22998
VD,2.0211E+13,22972
VD,2.0211E+13,22933
VD,2.0211E+13,22978
VD,2.0211E+13,22965
VD,2.0211E+13,22926
VD,2.0211E+13,22885
VD,2.0211E+13,22884
VD,2.0211E+13,22829
VD,2.0211E+13,22746
VD,2.0211E+13,22675
VD,2.0211E+13,22626
VD,2.0211E+13,22605
VD,2.0211E+13,22605
VD,2.0211E+13,22614
VD,2.0211E+13,22681
VD,2.0211E+13,22722
VD,2.0211E+13,22726
VD,2.0211E+13,22715
VD,2.0211E+13,22615
VD,2.0211E+13,22610
VD,2.0211E+13,22653
VD,2.0211E+13,22709
VD,2.0211E+13,22701
VD,2.0211E+13,22771
VD,2.0211E+13,22789
VD,2.0211E+13,22623
VD,2.0211E+13,22545
VD,2.0211E+13,22479
VD,2.0211E+13,22500
VD,2.0211E+13,22582
VD,2.0211E+13,22601
VD,2.0211E+13,22543
VD,2.0211E+13,22791
VD,2.0211E+13,22918
VD,2.0211E+13,23026
VD,2.0211E+13,23250
VD,2.0211E+13,23494
VD,2.0211E+13,23724
VD,2.0211E+13,24158
VD,2.0211E+13,24433
VD,2.0211E+13,24851
VD,2.0211E+13,25164
VD,2.0211E+13,25593
VD,2.0211E+13,25803
VD,2.0211E+13,26224
VD,2.0211E+13,26912
VD,2.0211E+13,27436
VD,2.0211E+13,27966
VD,2.0211E+13,28541
VD,2.0211E+13,28763
VD,2.0211E+13,29506
VD,2.0211E+13,30128
VD,2.0211E+13,30556
VD,2.0211E+13,30873
VD,2.0211E+13,31513
VD,2.0211E+13,31705
VD,2.0211E+13,31929
VD,2.0211E+13,32304
VD,2.0211E+13,32568
VD,2.0211E+13,32637
VD,2.0211E+13,32696
VD,2.0211E+13,32836
VD,2.0211E+13,33057
VD,2.0211E+13,33380
VD,2.0211E+13,33487
VD,2.0211E+13,33520
VD,2.0211E+13,33545
VD,2.0211E+13,33307
VD,2.0211E+13,33191
VD,2.0211E+13,33068
VD,2.0211E+13,32983
VD,2.0211E+13,32898
VD,2.0211E+13,32772
VD,2.0211E+13,32724
VD,2.0211E+13,32768
VD,2.0211E+13,32712
VD,2.0211E+13,32585
VD,2.0211E+13,32461
VD,2.0211E+13,32358
VD,2.0211E+13,32296
VD,2.0211E+13,32155
VD,2.0211E+13,32058
VD,2.0211E+13,31985
VD,2.0211E+13,31936
VD,2.0211E+13,31814
VD,2.0211E+13,31640
VD,2.0211E+13,31535
VD,2.0211E+13,31437
VD,2.0211E+13,31342
VD,2.0211E+13,31133
VD,2.0211E+13,31041
VD,2.0211E+13,31025
VD,2.0211E+13,31009
VD,2.0211E+13,30922
VD,2.0211E+13,30965
VD,2.0211E+13,30958
VD,2.0211E+13,30805
VD,2.0211E+13,30748
VD,2.0211E+13,30660
VD,2.0211E+13,30680
VD,2.0211E+13,30732
VD,2.0211E+13,30719
VD,2.0211E+13,30782
VD,2.0211E+13,30797
VD,2.0211E+13,30826
VD,2.0211E+13,30924
VD,2.0211E+13,30851
VD,2.0211E+13,30794
VD,2.0211E+13,30788
VD,2.0211E+13,30774
VD,2.0211E+13,30880
VD,2.0211E+13,30983
VD,2.0211E+13,30888
VD,2.0211E+13,30874
VD,2.0211E+13,30898
VD,2.0211E+13,30811
VD,2.0211E+13,30729
VD,2.0211E+13,30588
VD,2.0211E+13,30440
VD,2.0211E+13,30320
VD,2.0211E+13,30155
VD,2.0211E+13,30035
VD,2.0211E+13,30214
VD,2.0211E+13,30247
VD,2.0211E+13,30118
VD,2.0211E+13,30039
VD,2.0211E+13,29871
VD,2.0211E+13,29847
VD,2.0211E+13,29778
VD,2.0211E+13,29777
VD,2.0211E+13,29785
VD,2.0211E+13,29746
VD,2.0211E+13,29695
VD,2.0211E+13,29672
VD,2.0211E+13,29718
VD,2.0211E+13,29751
VD,2.0211E+13,29758
VD,2.0211E+13,29773
VD,2.0211E+13,29757
VD,2.0211E+13,29758
VD,2.0211E+13,29882
VD,2.0211E+13,29855
VD,2.0211E+13,29926
VD,2.0211E+13,30045
VD,2.0211E+13,30107
VD,2.0211E+13,30111
VD,2.0211E+13,30211
VD,2.0211E+13,30299
VD,2.0211E+13,30274
VD,2.0211E+13,30318
VD,2.0211E+13,30446
VD,2.0211E+13,30643
VD,2.0211E+13,30741
VD,2.0211E+13,30869
VD,2.0211E+13,31036
VD,2.0211E+13,31234
VD,2.0211E+13,31504
VD,2.0211E+13,31755
VD,2.0211E+13,31990
VD,2.0211E+13,32259
VD,2.0211E+13,32546
VD,2.0211E+13,32763
VD,2.0211E+13,32977
VD,2.0211E+13,33194
VD,2.0211E+13,33532
VD,2.0211E+13,33826
VD,2.0211E+13,34071
VD,2.0211E+13,34377
VD,2.0211E+13,34600
VD,2.0211E+13,34835
VD,2.0211E+13,35104
VD,2.0211E+13,35238
VD,2.0211E+13,35484
VD,2.0211E+13,35696
VD,2.0211E+13,36076
VD,2.0211E+13,36161
VD,2.0211E+13,36123
VD,2.0211E+13,36088
VD,2.0211E+13,36171
VD,2.0211E+13,36285
VD,2.0211E+13,36236
VD,2.0211E+13,36137
VD,2.0211E+13,36062
VD,2.0211E+13,36031
VD,2.0211E+13,36078
VD,2.0211E+13,36190
VD,2.0211E+13,36332
VD,2.0211E+13,36509
VD,2.0211E+13,36785
VD,2.0211E+13,36993
VD,2.0211E+13,37184
VD,2.0211E+13,37310
VD,2.0211E+13,37435
VD,2.0211E+13,37467
VD,2.0211E+13,37493
VD,2.0211E+13,37442
VD,2.0211E+13,37415
VD,2.0211E+13,37399
VD,2.0211E+13,37284
VD,2.0211E+13,37029
VD,2.0211E+13,36871
VD,2.0211E+13,36566
VD,2.0211E+13,36320
VD,2.0211E+13,36322
VD,2.0211E+13,36067
VD,2.0211E+13,35868
VD,2.0211E+13,35938
VD,2.0211E+13,35720
VD,2.0211E+13,35206
VD,2.0211E+13,34973
VD,2.0211E+13,34706
VD,2.0211E+13,34452
VD,2.0211E+13,34162
VD,2.0211E+13,33828
VD,2.0211E+13,33576
VD,2.0211E+13,33313
VD,2.0211E+13,33008
VD,2.0211E+13,32779
VD,2.0211E+13,32706
VD,2.0211E+13,32419
VD,2.0211E+13,32065
VD,2.0211E+13,31818
VD,2.0211E+13,31528
VD,2.0211E+13,31393
VD,2.0211E+13,31166
VD,2.0211E+13,30492
VD,2.0211E+13,30270
VD,2.0211E+13,30064
VD,2.0211E+13,29792
VD,2.0211E+13,29398
VD,2.0211E+13,29109
VD,2.0211E+13,28963
VD,2.0211E+13,28682
VD,2.0211E+13,28278
VD,2.0211E+13,27924
VD,2.0211E+13,27627
VD,2.0211E+13,27359
VD,2.0211E+13,27039
VD,2.0211E+13,26790
VD,2.0211E+13,26579
VD,2.0211E+13,26325
VD,2.0211E+13,26047
VD,2.0211E+13,25613
VD,2.0211E+13,25108
VD,2.0211E+13,24742
VD,2.0211E+13,24691
VD,2.0211E+13,24645
VD,2.0211E+13,24503
VD,2.0211E+13,24306
VD,2.0211E+13,23978
VD,2.0211E+13,23803
VD,2.0211E+13,23938
VD,2.0211E+13,23674
VD,2.0211E+13,23491
VD,2.0211E+13,23520
VD,2.0211E+13,23342
VD,2.0211E+13,23370
VD,2.0211E+13,23266
VD,2.0211E+13,23127
VD,2.0211E+13,22963
VD,2.0211E+13,22986
VD,2.0211E+13,23034
VD,2.0211E+13,23124
VD,2.0211E+13,23054
VD,2.0211E+13,22996
FTR,1728,
