donor_id,donation_amount,donation_date,account_type,donation_source
0014T00000OMYYz,50,2021-11-25,Core,Website
0014T000004xZRg,10,2021-03-21,Core,Website
0014T000004yNdy,25,2021-04-01,Core,Website
0014T00000N8T0E,103,2021-12-06,Core,Website
0014T000004x7CY,25,2021-06-24,Core,Ads
0014T000004xZRg,10,2021-04-21,Core,Website
0014T000004yNdy,25,2021-05-01,Core,Website
0014T000004x7CY,25,2021-07-24,Core,Ads
0014T000004xZRg,10,2021-05-21,Core,Website
0014T000004yNdy,25,2021-06-01,Core,Website
0014T000004x7CY,25,2021-08-24,Core,Ads
0014T000004xZRg,10,2021-06-21,Core,Website
0014T000004xPvw,200,2021-08-06,Mid-Level,Ads
0014T000004x7CY,25,2021-09-24,Core,Ads
0014T000004xZRg,10,2021-07-21,Core,Website
0014T000004xPvw,200,2021-09-06,Mid-Level,Ads
0014T000004x7CY,25,2021-10-24,Core,Ads
0014T000004xZRg,10,2021-08-21,Core,Website
0014T000004xPvw,200,2021-10-06,Mid-Level,Ads
0014T000004x7CY,25,2021-11-24,Core,Ads
0014T000004xZRg,10,2021-09-21,Core,Website
0014T000004xPvw,200,2021-11-06,Mid-Level,Ads
0014T0000067Vzc,25.75,2021-12-17,Core,Website
0014T000004x7CY,25,2021-12-24,Core,Ads
0014T000004xPvw,200,2021-12-06,Mid-Level,Ads
0014T000004x7CY,25,2022-01-24,Core,Ads
0014T000004xPvw,200,2022-01-06,Mid-Level,Ads
0014T000004xPvw,200,2022-02-06,Mid-Level,Ads
0014T000004xPvw,200,2022-03-06,Mid-Level,Ads
0014T000004xPvw,200,2022-04-06,Mid-Level,Ads
0014T000004xPvw,200,2022-05-06,Mid-Level,Ads
0014T00000OzBDY,25,2022-01-11,Core,Ads
0014T00000OzBDY,25,2021-12-11,Core,Ads
0014T000004yvYv,70,2022-04-19,Core,Website
0014T000008TfNs,15,2021-03-15,Core,Ads
0014T000004yvPc,51.5,2021-04-22,Core,Ads
0014T000004yvPc,51.5,2021-05-22,Core,Ads
0014T00000P0EOo,51.5,2022-01-01,Core,Website
0014T00000N8LG6,51.5,2022-01-05,Mid-Level,Website
0014T00000P0BJ8,25,2022-01-31,Core,Ads
0014T00000P0BJ8,25,2021-12-31,Core,Ads
0014T00000N8T0E,103,2021-11-06,Core,Website
0014T00000N7nqG,25.75,2022-01-01,Core,Website
0014T000004xZ4c,10,2021-06-16,Core,Website
0014T000004xZ4c,10,2021-07-16,Core,Website
0014T000009xnt4,25.75,2021-02-22,Mid-Level,Ads
0014T000009xnt4,25.75,2021-03-22,Mid-Level,Ads
0014T00000EvkHn,50,2021-12-28,Core,Ads
0014T000009xnt4,25.75,2021-04-22,Mid-Level,Ads
0014T000009xnt4,25.75,2021-05-22,Mid-Level,Ads
0014T000004x7CY,25,2022-02-24,Core,Ads
0014T000004x7CY,25,2022-03-24,Core,Ads
0014T000004x7CY,25,2022-04-24,Core,Ads
0014T000004x7CY,25,2022-05-24,Core,Ads
0014T00000Hpp3a,15,2022-04-17,Core,Website
0014T000004yvPc,51.5,2021-06-22,Core,Ads
0014T000004yvfI,10,2022-02-13,Core,Website
0014T000004yvPc,51.5,2021-07-22,Core,Ads
0014T000004yvfI,10,2022-03-13,Core,Website
0014T000004yvPc,51.5,2021-08-22,Core,Ads
0014T000004yvPc,51.5,2021-09-22,Core,Ads
0014T000004yvPc,51.5,2021-10-22,Core,Ads
0014T000004yvPc,51.5,2021-11-22,Core,Ads
0014T000004yvPc,51.5,2021-12-22,Core,Ads
0014T00000P0BRB,50,2022-01-31,Core,Ads
0014T00000P0BRB,50,2021-12-31,Core,Ads
0014T000008TfNs,15,2021-04-15,Core,Ads
0014T000008TfNs,15,2021-05-15,Core,Ads
0014T000008TfNs,15,2021-06-15,Core,Ads
0014T000008TfNs,15,2021-07-15,Core,Ads
0014T00000LQSFH,77.25,2022-01-30,Core,Ads
0014T000008TtGq,15,2021-01-26,Core,Website
0014T000008TfNs,15,2021-08-15,Core,Ads
0014T000008TtGq,15,2021-02-26,Core,Website
0014T000008TfNs,15,2021-09-15,Core,Ads
0014T0000067Vzm,10.3,2022-04-16,Core,Other
0014T00000P0CM4,25.75,2022-01-31,Core,Ads
0014T00000QdTS6,25.75,2022-04-17,Core,Website
0014T00000QdTS6,25.75,2022-03-17,Core,Website
0014T000009xnt4,25.75,2021-01-22,Mid-Level,Ads
0014T000009xnt4,25.75,2021-06-22,Mid-Level,Ads
0014T000009xnt4,25.75,2021-07-22,Mid-Level,Ads
0014T00000An7fD,12,2021-01-25,Core,Ads
0014T00000QdOls,25.75,2022-04-17,Core,Ads
0014T00000QdOls,25.75,2022-03-17,Core,Ads
0014T00000N8F0I,12,2022-01-04,Core,Website
0014T00000N8HZi,15,2022-01-04,Core,Website
0014T000004xDIw,25,2021-12-18,Core,Direct Mail
0014T000009xjZX,12,2021-10-21,Core,Ads
0014T000009xjZX,12,2021-11-21,Core,Ads
0014T000008TfNs,15,2021-10-15,Core,Ads
0014T000009xjZX,12,2021-12-21,Core,Ads
0014T000008TfNs,15,2021-11-15,Core,Ads
0014T000008TfNs,15,2021-12-15,Core,Ads
0014T000008TfNs,15,2022-01-15,Core,Ads
0014T000004kIdX,10,2021-11-22,Core,Ads
0014T000004kIdX,10,2021-12-22,Core,Ads
0014T00000P0CM4,25.75,2021-12-31,Core,Ads
0014T00000An7fD,12,2021-02-25,Core,Ads
0014T00000An7fD,12,2021-03-25,Core,Ads
0014T00000An7fD,12,2021-04-25,Core,Ads
0014T00000An7fD,12,2021-05-25,Core,Ads
0014T00000QO9ys,51.5,2022-04-14,Core,Website
0014T00000N7tzU,20.6,2022-01-02,Core,Website
0014T00000An7fD,12,2021-06-25,Core,Ads
0014T00000An7fD,12,2021-07-25,Core,Ads
0014T00000An7fD,12,2021-08-25,Core,Ads
0014T000004xBBY,25,2022-01-09,Core,Website
0014T000008TfNs,15,2022-02-15,Core,Ads
0014T000008TfNs,15,2022-03-15,Core,Ads
0014T00000N7ELt,25.75,2021-12-25,Core,Website
0014T000008TfNs,15,2022-04-15,Core,Ads
0014T000008TfNs,15,2022-05-15,Core,Ads
0014T00000N8Tvj,25.75,2021-12-07,Core,Website
0014T000004xCp0,20,2022-05-20,Core,Email
0014T00000N8Tvj,25.75,2021-11-07,Core,Ads
0014T00000LR8Il,20.6,2022-01-09,Core,Website
0014T00000N6LDt,5,2022-01-10,Core,Ads
0014T00000IZWul,15,2022-04-18,Core,Website
0014T00000An7fD,12,2021-09-25,Core,Ads
0014T00000OzCam,77.25,2022-01-12,Core,Ads
0014T00000An7fD,12,2021-10-25,Core,Ads
0014T00000An7fD,12,2021-11-25,Core,Ads
0014T00000An7fD,12,2021-12-25,Core,Ads
0014T00000N7o2a,25.75,2022-01-01,Core,Website
0014T000008TtD5,10.3,2021-01-26,Core,Website
0014T000004xZ4c,10,2021-08-16,Core,Website
0014T00000An7FM,25,2021-04-24,Core,Ads
0014T000004xZ4c,10,2021-09-16,Core,Website
0014T00000An7FM,25,2021-05-24,Core,Ads
0014T000004xZ4c,10,2021-10-16,Core,Website
0014T00000An7FM,25,2021-06-24,Core,Ads
0014T000004xZ4c,10,2021-11-16,Core,Website
0014T00000An7FM,25,2021-07-24,Core,Ads
0014T000004xZ4c,10,2021-12-16,Core,Website
0014T000004xZ4c,10,2022-01-16,Core,Website
0014T00000N7vRo,15.45,2022-01-02,Core,Website
0014T000004xZ4c,10,2022-02-16,Core,Website
0014T000004xZ4c,10,2022-03-16,Core,Website
0014T000008TtDl,25,2021-01-26,Mid-Level,Website
0014T000008TtDl,25,2021-02-26,Mid-Level,Website
0014T000008TtDl,25,2021-03-26,Mid-Level,Website
0014T000008TtDl,25,2021-04-26,Mid-Level,Website
0014T00000AzTSO,25,2022-01-16,Core,Website
0014T00000N9Jke,51.5,2022-04-18,Core,Other
0014T00000ON5PH,50,2022-01-09,Core,Website
0014T00000Gvrd1,25,2022-01-28,Core,Website
0014T000004yIBP,25,2021-07-02,Core,Email
0014T00000OMj9b,77.25,2022-01-30,Core,Website
0014T000004yIBP,25,2021-08-02,Core,Email
0014T000004yIBP,25,2021-09-02,Core,Email
0014T000008UMHF,25.75,2021-01-18,Core,Website
0014T000004yIBP,25,2021-10-02,Core,Email
0014T000004yIBP,25,2021-11-02,Core,Email
0014T000004yIBP,25,2021-12-02,Core,Email
0014T000004yIBP,25,2022-01-02,Core,Email
0014T000004yIBP,25,2022-02-02,Core,Email
0014T000004yIBP,25,2022-03-02,Core,Email
0014T000004yIBP,25,2022-04-02,Core,Email
0014T000008TtD5,10.3,2021-02-26,Core,Website
0014T000008TtD5,10.3,2021-03-26,Core,Website
0014T000008TtD5,10.3,2021-04-26,Core,Website
0014T000008TtD5,10.3,2021-05-26,Core,Website
0014T00000N7o2y,103,2022-01-01,Core,Website
0014T00000An7Ma,10,2021-02-25,Core,Ads
0014T000008TtD5,10.3,2021-06-26,Core,Website
0014T00000An7Ma,10,2021-03-25,Core,Ads
0014T00000N8gUb,25,2022-01-16,Core,Ads
0014T000008TtDl,25,2021-05-26,Mid-Level,Website
0014T000008TtDl,25,2021-06-26,Mid-Level,Website
0014T000008TtDl,25,2021-07-26,Mid-Level,Website
0014T000008TtDl,25,2021-08-26,Mid-Level,Website
0014T000008TtDl,25,2021-09-26,Mid-Level,Website
0014T000008TtDl,25,2021-10-26,Mid-Level,Website
0014T000004xOwA,15,2021-11-12,Core,Website
0014T000004xBZx,25,2022-04-19,Core,Ads
0014T000008TtDl,25,2021-11-26,Mid-Level,Website
0014T000004xOwA,15,2021-12-12,Core,Website
0014T000004xOwA,15,2022-01-12,Core,Website
0014T000004xOwA,15,2022-02-12,Core,Website
0014T000004xOwA,15,2022-03-12,Core,Website
0014T000004xOwA,15,2022-04-12,Core,Website
0014T000004xOwA,15,2022-05-12,Core,Website
0014T000008UMHF,25.75,2021-02-18,Core,Website
0014T000008UMHF,25.75,2021-05-18,Core,Website
0014T000008UMHF,25.75,2021-06-18,Core,Website
0014T000004kIdX,10,2021-03-22,Core,Ads
0014T000004kIdX,10,2021-04-22,Core,Ads
0014T000004kIdX,10,2021-05-22,Core,Ads
0014T000004kIdX,10,2021-06-22,Core,Ads
0014T000004kIdX,10,2021-07-22,Core,Ads
0014T000004kIdX,10,2021-08-22,Core,Ads
0014T000004kIdX,10,2021-09-22,Core,Ads
0014T000004kIdX,10,2021-10-22,Core,Ads
0014T00000N8EKG,12,2022-01-04,Core,Website
0014T000008TtD5,10.3,2021-07-26,Core,Website
0014T00000N91ba,25.75,2021-12-15,Core,Ads
0014T000008TtD5,10.3,2021-08-26,Core,Website
0014T000008TtD5,10.3,2021-09-26,Core,Website
0014T000004xOwA,15,2021-01-12,Core,Website
0014T000008TtD5,10.3,2021-10-26,Core,Website
0014T000004xOwA,15,2021-02-12,Core,Website
0014T000008TtD5,10.3,2021-11-26,Core,Website
0014T000004xOwA,15,2021-03-12,Core,Website
0014T000008TtD5,10.3,2021-12-26,Core,Website
0014T000004xOwA,15,2021-04-12,Core,Website
0014T000008TtD5,10.3,2022-01-26,Core,Website
0014T000004xOwA,15,2021-05-12,Core,Website
0014T000008TtD5,10.3,2022-02-26,Core,Website
0014T000004xOwA,15,2021-06-12,Core,Website
0014T00000N7lva,25,2022-02-01,Core,Website
0014T000004xOwA,15,2021-07-12,Core,Website
0014T00000N7lsg,25,2022-02-01,Core,Website
0014T000004xOwA,15,2021-08-12,Core,Website
0014T000004xOwA,15,2021-09-12,Core,Website
0014T000004xOwA,15,2021-10-12,Core,Website
0014T00000K6MdJ,10.3,2021-12-31,Core,Ads
0014T000008TtHJ,12,2021-01-26,Core,Ads
0014T00000N5Uah,12,2021-12-30,Core,Ads
0014T00000N7lXS,12,2022-01-01,Core,Website
0014T00000N7m4Q,51.5,2022-01-01,Core,Website
0014T00000IrW2C,12,2022-01-10,Core,Ads
0014T00000K652G,25.75,2021-12-27,Core,Email
0014T000004y2Np,25,2021-10-28,Core,Direct Mail
0014T000004y2Np,25,2021-11-28,Core,Direct Mail
0014T000004y2Np,25,2021-12-28,Core,Direct Mail
0014T000004y2Np,25,2022-01-28,Core,Direct Mail
0014T000004y2Np,25,2022-02-28,Core,Direct Mail
0014T000004y2Np,25,2022-03-28,Core,Direct Mail
0014T000004y2Np,25,2022-04-28,Core,Direct Mail
0014T00000P0Iqe,19.57,2022-02-02,Core,Ads
0014T000004y2Np,25,2022-05-28,Core,Direct Mail
0014T00000P0Iqe,19.57,2022-01-02,Core,Ads
0014T00000P0Iqf,103,2022-02-02,Core,Website
0014T00000P0Iqf,103,2022-01-02,Core,Website
0014T000008TtDl,25,2021-12-26,Mid-Level,Website
0014T000008TtDl,25,2022-01-26,Mid-Level,Website
0014T000008TtDl,25,2022-02-26,Mid-Level,Website
0014T000008TtDl,25,2022-03-26,Mid-Level,Website
0014T000008TtDl,25,2022-04-26,Mid-Level,Website
0014T000004yXuw,25,2021-12-17,Core,Direct Mail
0014T000004yXuw,25,2022-01-17,Core,Direct Mail
0014T00000N8xbk,5.15,2021-12-14,Core,Website
0014T00000N91ba,25.75,2021-11-15,Core,Ads
0014T00000N8xbk,5.15,2021-11-14,Core,Website
0014T000004yRiC,25,2021-12-16,Core,Website
0014T00000IqhAN,20,2021-12-16,Core,Ads
0014T00000MUntU,103,2022-02-20,Core,Website
0014T000008TfDV,12,2021-01-15,Core,Website
0014T00000N7i5p,25,2022-01-01,Core,Website
0014T000008TfDV,12,2021-02-15,Core,Website
0014T00000D3wWI,51.5,2022-02-01,Core,Website
0014T000008TfDV,12,2021-03-15,Core,Website
0014T000004yWBu,100,2021-11-13,Mid-Level,Email
0014T000008TfDV,12,2021-04-15,Core,Website
0014T000004yWBu,100,2021-12-13,Mid-Level,Email
0014T000008TfDV,12,2021-05-15,Core,Website
0014T000004yWBu,100,2022-01-13,Mid-Level,Email
0014T000008TtD5,10.3,2022-03-26,Core,Website
0014T000008TfDV,12,2021-06-15,Core,Website
0014T00000N8Ghq,51.5,2022-01-04,Core,Website
0014T000004yWBu,100,2022-02-13,Mid-Level,Email
0014T000008TtD5,10.3,2022-04-26,Core,Website
0014T000004yWBu,100,2022-03-13,Mid-Level,Email
0014T000008TtD5,10.3,2022-05-26,Core,Website
0014T000004yWBu,100,2022-04-13,Mid-Level,Email
0014T000004yWBu,100,2022-05-13,Mid-Level,Email
0014T00000K6MiX,12,2021-12-30,Core,Website
0014T00000Ozrvi,51.5,2022-02-23,Core,Ads
0014T000004y31J,30,2021-01-27,Core,Direct Mail
0014T000008TtTL,40,2021-04-26,Core,Website
0014T000004y31J,30,2021-02-27,Core,Direct Mail
0014T000008TtTL,40,2021-05-26,Core,Website
0014T000004y31J,30,2021-03-27,Core,Direct Mail
0014T000008TtTL,40,2021-06-26,Core,Website
0014T000004y31J,30,2021-04-27,Core,Direct Mail
0014T000008TtTL,40,2021-07-26,Core,Website
0014T000004xZRg,10,2021-10-21,Core,Website
0014T000004y31J,30,2021-05-27,Core,Direct Mail
0014T000004xZRg,10,2021-11-21,Core,Website
0014T000004xZRg,10,2021-12-21,Core,Website
0014T000004xZRg,10,2022-01-21,Core,Website
0014T00000D3soN,103,2022-01-10,Mid-Level,Website
0014T000004yvfI,10,2022-04-13,Core,Website
0014T00000N7nS2,15.45,2022-01-12,Core,Email
0014T000004yvfI,10,2022-05-13,Core,Website
0014T000004yvfI,10,2021-08-13,Core,Website
0014T000004yvfI,10,2021-09-13,Core,Website
0014T00000N7pvq,20.6,2022-01-02,Core,Website
0014T000004xPvw,200,2021-01-06,Mid-Level,Ads
0014T000004xPvw,200,2021-02-06,Mid-Level,Ads
0014T000004xPvw,200,2021-03-06,Mid-Level,Ads
0014T000004xPvw,200,2021-04-06,Mid-Level,Ads
0014T000004xPvw,200,2021-05-06,Mid-Level,Ads
0014T000008TfDV,12,2021-07-15,Core,Website
0014T000004xPvw,200,2021-06-06,Mid-Level,Ads
0014T000008TfDV,12,2021-08-15,Core,Website
0014T000004xPvw,200,2021-07-06,Mid-Level,Ads
0014T000008TfDV,12,2021-09-15,Core,Website
0014T000008TfDV,12,2021-10-15,Core,Website
0014T000008TfDV,12,2021-11-15,Core,Website
0014T000008TfDV,12,2021-12-15,Core,Website
0014T000008TfDV,12,2022-02-15,Core,Website
0014T000009xjZX,12,2021-01-21,Core,Ads
0014T00000HS5hG,5.15,2021-12-23,Core,Ads
0014T000009xjZX,12,2021-02-21,Core,Ads
0014T00000MLW3n,25.75,2022-02-01,Core,Website
0014T00000N7jSD,25.75,2022-02-01,Core,Website
0014T000004y31J,30,2021-06-27,Core,Direct Mail
0014T000004y31J,30,2021-07-27,Core,Direct Mail
0014T000004kHQd,5,2021-06-15,Core,Ads
0014T000004y31J,30,2021-08-27,Core,Direct Mail
0014T00000N7mgu,51.5,2022-02-01,Core,Website
0014T000004kHQd,5,2021-07-15,Core,Ads
0014T000004y31J,30,2021-09-27,Core,Direct Mail
0014T00000N7i5m,25.75,2022-01-01,Core,Website
0014T000004kHQd,5,2021-08-15,Core,Ads
0014T000004y31J,30,2021-10-27,Core,Direct Mail
0014T000004kHQd,5,2021-09-15,Core,Ads
0014T000004y31J,30,2021-11-27,Core,Direct Mail
0014T000004kHQd,5,2021-10-15,Core,Ads
0014T000004y31J,30,2021-12-27,Core,Direct Mail
0014T000004kHQd,5,2021-11-15,Core,Ads
0014T000004y31J,30,2022-01-27,Core,Direct Mail
0014T000004kHQd,5,2021-12-15,Core,Ads
0014T000004y31J,30,2022-02-27,Core,Direct Mail
0014T000008U2HG,15.45,2021-04-04,Core,Ads
0014T00000N7lWU,25,2022-01-01,Core,Website
0014T000004kHQd,5,2022-01-15,Core,Ads
0014T000004y31J,30,2022-03-27,Core,Direct Mail
0014T000008U2HG,15.45,2021-05-04,Core,Ads
0014T000004kHQd,5,2022-02-15,Core,Ads
0014T000008U2HG,15.45,2021-06-04,Core,Ads
0014T000004kHQd,5,2022-03-15,Core,Ads
0014T000008U2HG,15.45,2021-07-04,Core,Ads
0014T000004yvfI,10,2021-01-13,Core,Website
0014T000004yvfI,10,2021-02-13,Core,Website
0014T000004yvfI,10,2021-03-13,Core,Website
0014T000004xBjC,50,2022-04-19,Core,Website
0014T00000OKTZV,5.15,2021-11-21,Core,Other
0014T00000MLZz2,15.45,2022-01-02,Core,Website
0014T000008UOHH,50,2021-01-19,Core,Website
0014T000008UOHH,50,2021-02-19,Core,Website
0014T000008UOHH,50,2021-03-19,Core,Website
0014T000008UOHH,50,2021-04-19,Core,Website
0014T000004yYFy,10,2022-02-01,Core,Website
0014T000009xjZX,12,2021-03-21,Core,Ads
0014T000008UOHH,50,2021-05-19,Core,Website
0014T000009xjZX,12,2021-04-21,Core,Ads
0014T000008UOHH,50,2021-06-19,Core,Website
0014T000009xjZX,12,2021-05-21,Core,Ads
0014T000009xjZX,12,2021-06-21,Core,Ads
0014T00000N8Z55,15.45,2021-12-08,Core,Website
0014T000008ULBN,12,2021-01-18,Core,Ads
0014T000009xjZX,12,2021-07-21,Core,Ads
0014T000009xjZX,12,2021-08-21,Core,Ads
0014T000009xjZX,12,2021-09-21,Core,Ads
0014T000004xBBx,50,2022-03-11,Core,Website
0014T000004yIBP,25,2021-01-02,Core,Email
0014T000004xBBx,50,2022-04-11,Core,Website
0014T000004yIBP,25,2021-02-02,Core,Email
0014T000004xBBx,50,2022-05-11,Core,Website
0014T000004yIBP,25,2021-03-02,Core,Email
0014T000004yIBP,25,2021-04-02,Core,Email
0014T000004yIBP,25,2021-05-02,Core,Email
0014T000004yIBP,25,2021-06-02,Core,Email
0014T000004y28Q,10.3,2022-01-09,Core,Website
0014T000004kKff,98,2022-04-19,Mid-Level,Email
0014T00000BlYwe,12,2022-01-05,Core,Ads
0014T000004yXuw,25,2022-02-17,Core,Direct Mail
0014T000004yXuw,25,2022-03-17,Core,Direct Mail
0014T00000LR7dS,15,2022-01-09,Core,Ads
0014T00000N8f3I,103,2022-01-09,Core,Website
0014T000008UJei,25,2021-01-21,Core,Website
0014T000008ULBN,12,2021-02-18,Core,Ads
0014T000008UJei,25,2021-02-21,Core,Website
0014T00000N8Z55,15.45,2021-11-08,Core,Website
0014T000008ULBN,12,2021-03-18,Core,Ads
0014T000008UJei,25,2021-03-21,Core,Website
0014T00000N8Z58,12,2021-12-09,Core,Website
0014T000008ULBN,12,2021-04-18,Core,Ads
0014T000004yJTm,25,2021-01-17,Mid-Level,Email
0014T000008UJei,25,2021-04-21,Core,Website
0014T000008ULBN,12,2021-05-18,Core,Ads
0014T000004yJTm,25,2021-02-17,Mid-Level,Email
0014T000008UJei,25,2021-05-21,Core,Website
0014T00000N6LDt,5,2021-12-10,Core,Ads
0014T000008ULBN,12,2021-06-18,Core,Ads
0014T000004yJTm,25,2021-03-17,Mid-Level,Email
0014T000008UJei,25,2021-06-21,Core,Website
0014T00000IrW2C,12,2021-12-10,Core,Ads
0014T000008ULBN,12,2021-07-18,Core,Ads
0014T000004yJTm,25,2021-04-17,Mid-Level,Email
0014T000008UJei,25,2021-07-21,Core,Website
0014T000008ULBN,12,2021-08-18,Core,Ads
0014T00000K5E6j,103,2022-04-20,Core,Website
0014T000008UJei,25,2021-08-21,Core,Website
0014T00000D3soN,103,2021-12-10,Mid-Level,Website
0014T000008ULBN,12,2021-09-18,Core,Ads
0014T000008ULBN,12,2021-10-18,Core,Ads
0014T000008ULBN,12,2021-11-18,Core,Ads
0014T00000N7wuJ,15.45,2022-01-02,Core,Website
0014T00000N7lsm,51.5,2022-02-01,Core,Website
0014T00000N7lss,103,2022-02-01,Core,Website
0014T00000N7lDx,15.45,2022-02-01,Core,Website
0014T000004xZRg,10,2022-02-21,Core,Website
0014T00000Oz9oZ,19.57,2022-01-10,Core,Ads
0014T000004xZRg,10,2022-03-21,Core,Website
0014T00000Oz9oZ,19.57,2021-12-10,Core,Ads
0014T000004xZRg,10,2022-04-21,Core,Website
0014T00000Oz9oa,15,2022-01-10,Core,Website
0014T000004xZRg,10,2022-05-21,Core,Website
0014T000004yvLm,10,2021-12-14,Core,Other
0014T000004yvfI,10,2021-10-13,Core,Website
0014T000004yvfI,10,2021-11-13,Core,Website
0014T000004yJTm,25,2022-03-17,Mid-Level,Email
0014T000004yJTm,25,2022-04-17,Mid-Level,Email
0014T000004yJTm,25,2022-05-17,Mid-Level,Email
0014T00000EHAxw,25,2022-01-12,Core,Ads
0014T00000AnJhu,25.75,2021-01-25,Core,Website
0014T00000AnJhu,25.75,2021-02-25,Core,Website
0014T00000N7m5Q,75,2022-01-01,Core,Website
0014T00000D27AG,25,2022-01-04,Core,Website
0014T000004xYmx,25,2022-04-20,Core,Ads
0014T00000QdZNd,25,2022-04-18,Core,Ads
0014T00000N7mWL,5.15,2022-02-01,Core,Website
0014T00000QdZNd,25,2022-03-18,Core,Ads
0014T00000MUQnT,50,2022-01-14,Core,Ads
0014T00000D3W0l,51.5,2021-12-19,Core,Website
0014T000004z3BE,10,2021-06-20,Core,Ads
0014T00000MUbzv,25,2021-12-18,Core,Ads
0014T000004z3BE,10,2021-07-20,Core,Ads
0014T000004z3BE,10,2021-08-20,Core,Ads
0014T000004xagE,10,2022-03-02,Core,Ads
0014T000004xagE,10,2022-04-02,Core,Ads
0014T000008ULBN,12,2021-12-18,Core,Ads
0014T000004xagE,10,2022-05-02,Core,Ads
0014T000008ULBN,12,2022-01-18,Core,Ads
0014T00000N8HZx,77.25,2022-01-04,Core,Website
0014T00000EfqWS,12,2022-01-04,Core,Email
0014T00000AnJhu,25.75,2021-03-25,Core,Website
0014T00000AnJhu,25.75,2021-04-25,Core,Website
0014T00000AnJhu,25.75,2021-05-25,Core,Website
0014T00000AnJhu,25.75,2021-06-25,Core,Website
0014T00000AnJhu,25.75,2021-07-25,Core,Website
0014T00000AnJhu,25.75,2021-08-25,Core,Website
0014T00000AnJhu,25.75,2021-09-25,Core,Website
0014T00000Ev7TY,20,2021-12-24,Core,Ads
0014T00000AnJhu,25.75,2021-10-25,Core,Website
0014T00000AnJhu,25.75,2021-11-25,Core,Website
0014T000004xdvV,51.5,2021-08-23,Core,Website
0014T000004xdvV,51.5,2021-09-23,Core,Website
0014T000004xdvV,51.5,2021-10-23,Core,Website
0014T000004xdvV,51.5,2021-11-23,Core,Website
0014T000004xdvV,51.5,2021-12-23,Core,Website
0014T000004xdvV,51.5,2022-01-23,Core,Website
0014T000004xdvV,51.5,2022-02-23,Core,Website
0014T000004yvfI,10,2021-04-13,Core,Website
0014T000004yvfI,10,2021-05-13,Core,Website
0014T000004yTud,25,2021-12-07,Core,Direct Mail
0014T000004yvfI,10,2021-06-13,Core,Website
0014T000004yvfI,10,2021-07-13,Core,Website
0014T000004yvfI,10,2021-12-13,Core,Website
0014T000004yvfI,10,2022-01-13,Core,Website
0014T00000N7mhw,25.75,2022-02-01,Core,Website
0014T00000N8GIM,12,2022-05-04,Core,Website
0014T00000N7mhx,25.75,2022-02-01,Core,Website
0014T00000N8GIw,30.9,2022-05-04,Core,Website
0014T00000N8GIJ,25,2022-05-04,Core,Website
0014T00000AnJhu,25.75,2021-12-25,Core,Website
0014T00000AnJhu,25.75,2022-01-25,Core,Website
0014T00000AnJhu,25.75,2022-02-25,Core,Website
0014T000004xdvV,51.5,2022-03-23,Core,Website
0014T00000N7r6R,25.75,2022-01-02,Core,Website
0014T00000AnJhu,25.75,2022-03-25,Core,Website
0014T000004xdvV,51.5,2022-04-23,Core,Website
0014T00000AnJhu,25.75,2022-04-25,Core,Website
0014T00000AnJhu,25.75,2022-05-25,Core,Website
0014T00000AmVEX,10.3,2021-12-19,Core,Email
0014T000008ULBN,12,2022-02-18,Core,Ads
0014T000008ULBN,12,2022-03-18,Core,Ads
0014T000008ULBN,12,2022-04-18,Core,Ads
0014T000008ULBN,12,2022-05-18,Core,Ads
0014T00000N8GTw,51.5,2022-01-04,Core,Website
0014T00000N7nT0,25.75,2022-02-01,Core,Website
0014T000004xPVu,25,2021-01-15,Core,Email
0014T00000N7nTM,51.5,2022-02-01,Core,Website
0014T00000N8GJZ,10.3,2022-05-04,Core,Website
0014T00000LQSFH,77.25,2021-12-30,Core,Ads
0014T00000N8GK0,51.5,2022-05-04,Core,Website
0014T000004xdvV,51.5,2021-01-23,Core,Website
0014T000004xdvV,51.5,2021-02-23,Core,Website
0014T000004xdvV,51.5,2021-03-23,Core,Website
0014T000004xdvV,51.5,2021-04-23,Core,Website
0014T000004xFvW,25,2021-01-25,Core,Website
0014T000004yXuw,25,2022-04-17,Core,Direct Mail
0014T000004yXuw,25,2022-05-17,Core,Direct Mail
0014T000004xdvV,51.5,2022-05-23,Core,Website
0014T00000N8HoS,20,2022-05-05,Core,Website
0014T00000N9CgO,25,2021-12-17,Core,Website
0014T000009y1mL,15.45,2021-01-23,Core,Website
0014T000009y1mL,15.45,2021-02-23,Core,Website
0014T000009y1mL,15.45,2021-03-23,Core,Website
0014T000009y1mL,15.45,2021-04-23,Core,Website
0014T000009y1mL,15.45,2021-05-23,Core,Website
0014T000009y1mL,15.45,2021-06-23,Core,Website
0014T00000N7r72,100,2022-01-02,Core,Website
0014T00000N8EAS,50,2022-01-04,Core,Website
0014T000004yQ25,10,2021-11-28,Core,Email
0014T00000N7tIg,20,2022-02-02,Core,Website
0014T000004yQ25,10,2021-12-28,Core,Email
0014T00000AmVOp,25.75,2022-01-04,Core,Website
0014T000004xFvW,25,2021-02-25,Core,Website
0014T000004xFvW,25,2021-07-25,Core,Website
0014T000004xFvW,25,2021-08-25,Core,Website
0014T00000N8HaL,5,2022-01-04,Core,Website
0014T000004xFvW,25,2021-09-25,Core,Website
0014T00000OKNfz,77.25,2021-12-19,Core,Website
0014T000004xFvW,25,2021-10-25,Core,Website
0014T00000MUQp8,25.75,2021-12-22,Core,Ads
